id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
150,fourth,dec,2028-12-15,64,14982.0,473999.0,25633.08,312.0,410415.0,228.0,95.0,19867.0,3.88,1027.0,662835.0,1746.0,377.89,433.08,0.51,0.4,85.84,6.92
151,fourth,dec,2028-12-22,64,14433.0,480041.0,26874.54,320.0,409053.0,228.72,84.0,19873.0,3.88,1031.0,677386.0,1754.0,383.8,423.93,0.54,0.41,100.8,7.04
152,fourth,dec,2028-12-29,64,14417.0,479520.0,27296.77,346.0,407797.0,227.37,77.0,19838.0,3.92,1061.0,683256.0,1743.0,384.34,452.72,0.54,0.42,109.2,7.18
153,first,jan,2029-01-05,64,14403.0,479534.0,27294.1,345.0,407802.0,227.4,77.0,19839.0,3.92,1061.0,682494.0,1745.0,384.6,449.08,0.54,0.42,109.73,7.18
154,first,jan,2029-01-12,64,13798.0,471570.0,26191.49,356.0,407099.0,227.17,77.0,19905.0,3.93,1071.0,688799.0,1742.0,380.07,468.79,0.54,0.42,100.7,7.3
155,first,jan,2029-01-19,64,13315.0,477162.0,26162.0,361.0,408960.0,224.0,74.0,19911.0,3.9,1078.0,691735.0,1749.0,381.26,506.49,0.55,0.43,99.89,7.29
156,first,jan,2029-01-26,64,13351.0,478370.0,23787.88,373.0,414312.0,225.77,72.0,19867.0,3.91,1108.0,695647.0,1768.0,383.43,461.41,0.49,0.42,101.66,7.29
157,first,feb,2029-02-02,64,12855.0,481436.0,23973.3,412.0,416065.0,231.21,73.0,19948.0,3.9,1123.0,687260.0,1751.0,385.69,562.31,0.48,0.44,100.48,7.36
158,first,feb,2029-02-09,64,12208.0,472718.0,25674.73,410.0,419064.0,231.76,72.0,19959.0,3.96,1136.0,693477.0,1754.0,390.25,560.05,0.47,0.44,97.0,7.55
159,first,feb,2029-02-16,64,12316.0,478049.0,27148.32,407.0,423476.0,234.65,70.0,19994.0,3.96,1147.0,698903.0,1765.0,393.5,558.96,0.49,0.45,93.5,7.81
160,first,feb,2029-02-23,64,12327.0,477818.0,27293.97,414.0,423571.0,234.61,70.0,19996.0,3.96,1148.0,699228.0,1765.0,393.56,557.17,0.49,0.45,93.62,7.8
161,first,mar,2029-03-02,64,12424.0,474564.0,26101.6,409.0,429100.0,235.49,71.0,20048.0,3.98,1159.0,705518.0,1773.0,388.83,559.83,0.49,0.46,93.21,7.78
162,first,mar,2029-03-09,64,12045.0,479654.0,27261.74,368.0,423022.0,232.91,77.0,20072.0,3.98,1169.0,708073.0,1781.0,389.74,386.29,0.49,0.46,92.67,7.77
163,first,mar,2029-03-16,64,12157.0,490917.0,26760.67,371.0,425461.0,234.11,80.0,20084.0,3.98,1178.0,702973.0,1778.0,394.53,380.01,0.51,0.48,92.33,8.0
164,first,mar,2029-03-23,64,11817.0,497846.0,26453.59,369.0,421759.0,232.34,92.0,20099.0,3.99,1208.0,710902.0,1813.0,399.32,413.28,0.49,0.47,72.55,8.07
165,first,mar,2029-03-30,64,11742.0,499668.0,25778.59,366.0,423292.0,229.75,93.0,20098.0,4.01,1213.0,715184.0,1813.0,406.68,411.7,0.51,0.48,67.73,8.14
166,second,apr,2029-04-06,64,11957.0,495800.0,25561.45,366.0,432134.0,228.61,90.0,20116.0,3.99,1224.0,722325.0,1825.0,408.84,387.18,0.49,0.51,63.35,8.17
167,second,apr,2029-04-13,64,11711.0,500800.0,25324.32,353.0,431681.0,230.61,89.0,20262.0,3.98,1225.0,709439.0,1788.0,406.92,982.14,0.48,0.51,63.5,8.11
168,second,apr,2029-04-20,64,12589.0,506896.0,25788.14,318.0,434074.0,231.5,85.0,20318.0,3.99,1260.0,715671.0,1775.0,410.35,1010.39,0.46,0.53,60.67,8.16
169,second,apr,2029-04-27,64,13165.0,507121.0,25733.51,387.0,438181.0,231.87,88.0,20335.0,3.96,1271.0,723429.0,1783.0,412.14,1043.41,0.46,0.53,51.05,8.2
170,second,may,2029-05-04,64,12637.0,506935.0,26051.27,385.0,439271.0,233.12,88.0,20347.0,3.93,1283.0,728709.0,1761.0,414.13,1033.85,0.44,0.54,44.87,8.18
171,second,may,2029-05-11,64,13743.0,493790.0,19334.87,57.0,492323.0,256.74,101.0,20183.0,3.96,1361.0,788302.0,1915.0,468.35,1006.09,0.47,0.6,92.88,8.87
172,second,may,2029-05-18,64,14272.0,494549.0,18773.45,52.0,496239.0,258.28,101.0,20175.0,3.97,1372.0,799164.0,1920.0,471.52,1013.61,0.46,0.59,92.33,9.06
173,second,may,2029-05-25,64,15794.0,496677.0,18054.51,56.0,500125.0,259.58,99.0,20217.0,3.93,1386.0,804195.0,1915.0,474.54,1203.56,0.44,0.6,90.78,9.33
174,second,jun,2029-06-01,64,16823.0,499101.0,17180.37,127.0,515752.0,260.34,99.0,20235.0,3.94,1430.0,810138.0,1914.0,483.96,1172.33,0.44,0.61,87.22,9.44
175,second,jun,2029-06-08,64,22530.0,510083.0,10378.48,121.0,523487.0,269.63,101.0,20016.0,4.18,1430.0,864184.0,2481.0,565.76,1262.54,0.38,0.65,56.12,9.96
176,second,jun,2029-06-15,64,22170.0,513244.0,9809.55,116.0,527786.0,273.49,101.0,20033.0,4.17,1433.0,868112.0,2503.0,568.87,1214.3,0.43,0.67,54.73,9.99
177,second,jun,2029-06-22,64,17964.0,561149.0,13330.27,101.0,513209.0,273.85,102.0,19826.0,3.96,1439.0,904100.0,2795.0,570.1,1456.06,0.43,0.79,57.22,10.23
178,second,jun,2029-06-29,64,17800.0,560368.0,12254.17,66.0,516670.0,274.78,102.0,19827.0,4.0,1459.0,908932.0,2808.0,573.84,1457.68,0.45,0.81,64.87,10.26
179,third,jul,2029-07-06,64,17943.0,563146.0,11928.28,80.0,522096.0,279.23,107.0,19819.0,4.02,1474.0,904151.0,2834.0,575.03,1473.7,0.44,0.82,53.88,10.39
180,third,jul,2029-07-13,64,18153.0,562447.0,8342.93,94.0,519472.0,280.53,109.0,19912.0,4.04,1502.0,910240.0,2851.0,578.18,1462.47,0.44,0.81,42.75,10.31
181,third,jul,2029-07-20,64,18254.0,566347.0,6362.07,101.0,530932.0,284.94,111.0,19950.0,4.04,1526.0,914475.0,2820.0,579.81,1611.96,0.43,0.82,41.01,10.27
182,third,jul,2029-07-27,64,18397.0,566014.0,4125.38,49.0,530831.0,286.52,115.0,19999.0,4.06,1538.0,921192.0,2838.0,586.89,1666.84,0.43,0.84,25.44,10.31
183,third,aug,2029-08-03,64,18454.0,565643.0,5128.05,87.0,530808.0,287.96,115.0,20011.0,4.11,1557.0,928869.0,2852.0,589.97,1696.61,0.42,0.81,35.64,10.33
184,third,aug,2029-08-10,64,18673.0,586849.0,5776.6,36.0,522718.0,292.72,121.0,20024.0,4.31,1531.0,913758.0,2907.0,585.79,1564.77,0.43,0.8,38.01,9.98
185,third,aug,2029-08-17,64,15868.0,592104.0,7412.67,41.0,526496.0,294.57,126.0,20051.0,4.37,1580.0,930483.0,2935.0,598.64,1558.19,0.43,0.79,36.51,10.36
186,third,aug,2029-08-24,64,15940.0,601628.0,7367.17,42.0,528986.0,295.58,127.0,20045.0,4.42,1595.0,940942.0,2947.0,591.23,1616.85,0.44,0.8,38.34,10.42
187,third,aug,2029-08-31,64,16196.0,601238.0,8417.78,40.0,528056.0,299.35,126.0,20002.0,4.43,1608.0,944029.0,2939.0,593.97,1584.96,0.43,0.82,39.13,10.44
188,third,sep,2029-09-07,64,16990.0,604244.0,8659.74,44.0,530250.0,299.88,132.0,19994.0,4.42,1626.0,947822.0,2945.0,597.91,1705.8,0.45,0.8,40.24,10.48
189,third,sep,2029-09-14,64,20042.0,612396.0,7615.66,0.0,521439.0,306.99,147.0,20073.0,4.92,1779.0,977097.0,2933.0,617.81,2132.56,0.49,0.84,35.67,11.17
190,third,sep,2029-09-21,64,21232.0,611435.0,9963.39,0.0,525844.0,307.82,146.0,20107.0,4.95,1785.0,981476.0,2925.0,620.43,2048.39,0.5,0.85,23.18,11.21
191,third,sep,2029-09-28,64,21142.0,609891.0,10702.2,29.0,527703.0,309.71,147.0,20121.0,5.04,1794.0,987228.0,2947.0,626.4,2169.84,0.5,0.83,12.17,11.25
192,fourth,oct,2029-10-05,64,21152.0,609985.0,10701.61,29.0,527524.0,309.76,146.0,20120.0,5.04,1795.0,987172.0,2948.0,626.39,2178.94,0.5,0.83,12.15,11.25
193,fourth,oct,2029-10-12,64,20686.0,610696.0,6508.86,31.0,531799.0,306.93,145.0,20015.0,5.03,1818.0,1000159.0,2938.0,625.92,2164.32,0.53,0.83,6.66,11.07
194,fourth,oct,2029-10-19,64,21781.0,612435.0,13000.32,15.0,532564.0,309.77,147.0,20030.0,5.03,1829.0,1009758.0,2948.0,629.28,2317.11,0.51,0.83,13.85,11.11
195,fourth,oct,2029-10-26,64,21771.0,614698.0,15753.16,0.0,535714.0,310.33,136.0,20032.0,5.04,1849.0,1014347.0,2962.0,625.34,2357.61,0.51,0.8,13.92,11.1
196,fourth,nov,2029-11-02,64,21268.0,615645.0,14813.19,13.0,540129.0,311.08,137.0,20082.0,5.01,1865.0,1015303.0,3003.0,627.83,2324.34,0.49,0.8,16.99,11.16
197,fourth,nov,2029-11-09,64,21306.0,615008.0,14581.26,12.0,540190.0,311.1,137.0,20084.0,5.01,1865.0,1015409.0,3004.0,627.87,2324.38,0.49,0.8,16.71,11.17
198,fourth,nov,2029-11-16,64,21927.0,613657.0,13585.69,76.0,547810.0,315.03,145.0,20085.0,4.99,1877.0,1008003.0,3015.0,640.57,2277.29,0.48,0.81,16.8,11.2
199,fourth,nov,2029-11-23,64,21878.0,613991.0,13585.28,40.0,543019.0,315.11,145.0,20094.0,4.98,1879.0,1010194.0,3020.0,642.88,2285.24,0.5,0.8,16.6,11.23
200,fourth,nov,2029-11-30,64,22287.0,612650.0,14033.63,5.0,545833.0,316.65,146.0,20101.0,4.99,1881.0,1022989.0,3009.0,649.5,2260.43,0.5,0.8,20.07,11.25
201,fourth,dec,2029-12-07,64,22530.0,612219.0,15271.69,66.0,544457.0,317.64,150.0,20062.0,4.94,1887.0,1023467.0,3007.0,650.36,2209.26,0.48,0.79,24.23,11.39
202,fourth,dec,2029-12-14,64,23467.0,613595.0,15641.11,64.0,542714.0,319.86,148.0,20089.0,4.94,1894.0,1036004.0,3014.0,657.72,2245.7,0.46,0.81,14.69,11.52
203,fourth,dec,2029-12-21,64,23477.0,605609.0,15532.72,65.0,549839.0,319.82,147.0,20081.0,4.94,1877.0,1045090.0,3012.0,661.43,2239.44,0.46,0.77,10.58,11.48
204,fourth,dec,2029-12-28,64,23455.0,605713.0,15488.87,65.0,549875.0,319.75,147.0,20081.0,4.94,1877.0,1044767.0,3012.0,661.42,2239.59,0.46,0.77,10.61,11.48
205,first,jan,2030-01-04,64,23770.0,616017.0,16433.48,61.0,551160.0,323.11,148.0,20100.0,4.96,1897.0,1048188.0,3020.0,663.8,2231.35,0.46,0.78,10.2,11.56
206,first,jan,2030-01-11,64,23907.0,616780.0,17498.44,100.0,554230.0,321.84,145.0,20042.0,4.97,1906.0,1052874.0,3002.0,665.06,2178.32,0.43,0.78,8.14,11.51
207,first,jan,2030-01-18,64,23767.0,622509.0,17869.22,80.0,564058.0,322.76,144.0,20076.0,4.99,1915.0,1053508.0,3012.0,667.5,2199.31,0.45,0.78,8.05,11.52
208,first,jan,2030-01-25,64,24075.0,612311.0,17888.15,106.0,570647.0,323.58,150.0,20084.0,4.96,1938.0,1051728.0,3026.0,670.29,2182.29,0.43,0.78,12.92,11.57
209,first,feb,2030-02-01,64,24356.0,612906.0,17872.68,104.0,567539.0,325.83,147.0,20087.0,4.94,1947.0,1061632.0,3033.0,670.57,2292.1,0.4,0.79,13.35,11.55
210,first,feb,2030-02-08,64,23702.0,614244.0,21077.99,54.0,567594.0,324.84,148.0,20129.0,4.95,1948.0,1059303.0,3035.0,670.64,2272.67,0.42,0.78,10.32,11.59
211,first,feb,2030-02-15,64,23699.0,614269.0,21091.03,57.0,567591.0,325.38,148.0,20129.0,4.95,1948.0,1059242.0,3036.0,670.42,2274.96,0.42,0.78,10.3,11.59
212,first,feb,2030-02-22,64,23696.0,614319.0,21168.49,56.0,567796.0,325.54,148.0,20127.0,4.95,1948.0,1059134.0,3037.0,670.44,2273.28,0.42,0.78,10.4,11.59
213,first,mar,2030-03-01,64,25186.0,616166.0,24294.31,57.0,573222.0,327.73,146.0,20116.0,4.97,1960.0,1069021.0,3048.0,674.59,2278.82,0.45,0.79,16.55,11.56
214,first,mar,2030-03-08,64,25338.0,617439.0,22723.28,50.0,569862.0,323.31,142.0,20132.0,5.01,1981.0,1072573.0,3060.0,672.39,2272.36,0.45,0.81,15.86,11.33
215,first,mar,2030-03-15,64,25598.0,559191.0,23819.59,746.0,569709.0,341.0,116.0,20142.0,5.1,2092.0,1081022.0,3122.0,707.84,2379.85,0.3,1.0,56.76,12.27
216,first,mar,2030-03-22,64,26427.0,559980.0,29366.19,743.0,571966.0,342.52,119.0,20089.0,5.07,2091.0,1088146.0,3128.0,711.94,2347.14,0.3,1.0,56.44,12.36
217,first,mar,2030-03-29,64,26651.0,560854.0,28101.94,741.0,582349.0,343.5,124.0,20215.0,5.08,2121.0,1084296.0,3132.0,719.48,2306.75,0.3,1.01,66.69,12.42
218,second,apr,2030-04-05,64,26182.0,566877.0,26543.32,671.0,583095.0,342.54,124.0,20237.0,5.18,2132.0,1081893.0,3150.0,723.01,2322.79,0.3,1.0,64.52,12.61
219,second,apr,2030-04-12,64,26374.0,568604.0,24415.65,682.0,589263.0,343.63,120.0,20240.0,5.18,2130.0,1101058.0,3183.0,728.07,2319.22,0.29,1.01,66.68,12.99
220,second,apr,2030-04-19,64,26527.0,577098.0,25494.93,667.0,592906.0,345.05,121.0,20228.0,5.17,2140.0,1106928.0,3196.0,741.34,2321.86,0.3,1.02,62.01,13.0
221,second,apr,2030-04-26,64,26537.0,574042.0,24216.6,605.0,595984.0,347.54,120.0,20257.0,5.18,2131.0,1114636.0,3206.0,745.44,2313.82,0.32,1.02,59.3,13.2
222,second,may,2030-05-03,64,27059.0,577719.0,25508.61,650.0,598222.0,349.46,122.0,20186.0,5.26,2160.0,1116912.0,3230.0,749.56,2324.23,0.33,1.03,41.65,13.22
223,second,may,2030-05-10,64,27982.0,572857.0,25803.86,668.0,601184.0,349.53,128.0,20179.0,5.34,2171.0,1128503.0,3239.0,749.44,2351.72,0.33,1.04,47.43,13.32
224,second,may,2030-05-17,64,28198.0,578296.0,24440.67,613.0,596834.0,350.65,130.0,20184.0,5.32,2186.0,1137994.0,3253.0,743.69,2342.37,0.36,1.07,50.59,13.17
225,second,may,2030-05-24,64,27794.0,578788.0,24693.91,611.0,601364.0,349.61,131.0,20148.0,5.36,2201.0,1154783.0,3259.0,747.4,2376.82,0.37,1.09,36.22,13.46
226,second,may,2030-05-31,64,27163.0,584967.0,22450.92,622.0,610210.0,347.21,132.0,20150.0,5.42,2218.0,1161153.0,3274.0,752.21,2346.01,0.36,1.11,27.75,13.44
227,second,jun,2030-06-07,64,27039.0,584043.0,22290.32,530.0,610464.0,346.37,132.0,20168.0,5.47,2199.0,1184924.0,3354.0,751.98,2453.26,0.35,1.13,20.22,13.5
228,second,jun,2030-06-14,64,27485.0,581573.0,21352.48,517.0,613434.0,346.51,132.0,20172.0,5.35,2209.0,1198842.0,3368.0,754.45,2461.51,0.36,1.14,20.14,13.48
229,second,jun,2030-06-21,64,25024.0,579149.0,24373.24,626.0,608002.0,343.13,127.0,20139.0,5.29,2157.0,1177079.0,3327.0,755.3,2408.03,0.37,1.13,21.19,13.53
230,second,jun,2030-06-28,64,25090.0,581512.0,25428.95,663.0,610607.0,344.26,131.0,20148.0,5.28,2159.0,1184927.0,3336.0,759.95,2397.18,0.37,1.13,11.81,13.53
231,third,jul,2030-07-05,64,25309.0,581150.0,28038.82,661.0,623058.0,344.51,135.0,20168.0,5.29,2162.0,1191095.0,3344.0,757.48,2342.14,0.37,1.13,6.84,13.67
232,third,jul,2030-07-12,64,25527.0,588041.0,27853.8,714.0,625000.0,347.28,133.0,20180.0,5.36,2176.0,1184524.0,3339.0,755.0,2526.38,0.37,1.14,5.44,13.77
233,third,jul,2030-07-19,64,25711.0,589777.0,26225.05,705.0,633408.0,348.37,135.0,20230.0,5.34,2197.0,1186005.0,3362.0,758.7,2515.11,0.37,1.13,5.47,13.73
234,third,jul,2030-07-26,64,25747.0,582832.0,25844.9,720.0,628476.0,351.1,136.0,20232.0,5.37,2198.0,1186536.0,3382.0,762.75,2537.86,0.37,1.14,6.09,13.81
235,third,aug,2030-08-02,64,25761.0,582850.0,25874.54,720.0,628528.0,351.2,137.0,20235.0,5.37,2199.0,1186395.0,3382.0,762.81,2533.27,0.37,1.14,6.07,13.81
236,third,aug,2030-08-09,64,26186.0,585652.0,23881.69,700.0,632669.0,351.47,133.0,20243.0,5.36,2225.0,1181424.0,3407.0,761.26,2460.98,0.37,1.15,9.74,13.85
237,third,aug,2030-08-16,64,25843.0,588833.0,27083.51,700.0,635253.0,355.73,133.0,20316.0,5.42,2224.0,1189217.0,3423.0,765.31,2456.45,0.37,1.16,15.56,13.65
238,third,aug,2030-08-23,64,26193.0,592180.0,27294.47,705.0,634880.0,356.64,132.0,20287.0,5.43,2259.0,1195869.0,3444.0,765.11,2468.03,0.37,1.18,18.67,13.74
239,third,aug,2030-08-30,64,26385.0,593039.0,29423.85,747.0,636687.0,358.72,134.0,20280.0,5.43,2278.0,1209670.0,3451.0,768.89,2455.97,0.37,1.18,14.83,13.62
240,third,sep,2030-09-06,64,25221.0,625166.0,30368.49,1198.0,630226.0,358.81,133.0,20322.0,5.48,2400.0,1268978.0,3716.0,791.34,2075.63,0.22,1.5,80.38,13.57
241,third,sep,2030-09-13,64,23624.0,627324.0,30491.82,1225.0,632420.0,359.19,133.0,20323.0,5.46,2391.0,1272295.0,3721.0,790.67,2080.9,0.23,1.5,65.48,13.58
242,third,sep,2030-09-20,64,23729.0,632377.0,32204.46,1273.0,631804.0,359.2,134.0,20347.0,5.47,2400.0,1276616.0,3733.0,793.56,2094.54,0.2,1.49,62.18,13.61
243,third,sep,2030-09-27,64,22737.0,633737.0,32758.11,1206.0,654671.0,349.64,141.0,20311.0,5.59,2491.0,1312875.0,3737.0,831.78,2729.95,0.25,1.53,77.6,13.94
244,fourth,oct,2030-10-04,64,22873.0,635414.0,32646.62,1205.0,662530.0,349.93,137.0,20278.0,5.58,2503.0,1316311.0,3753.0,834.8,2541.78,0.24,1.53,70.98,13.97
245,fourth,oct,2030-10-11,64,23642.0,641102.0,32643.93,1191.0,661903.0,351.92,140.0,20268.0,5.55,2510.0,1327850.0,3763.0,842.31,2159.2,0.24,1.54,72.26,14.01
246,fourth,oct,2030-10-18,64,24054.0,638175.0,30423.24,1298.0,669645.0,350.6,141.0,20308.0,5.55,2511.0,1333865.0,3774.0,837.96,2162.06,0.23,1.55,73.02,13.97
247,fourth,oct,2030-10-25,64,24504.0,642685.0,27977.39,1286.0,672591.0,352.45,141.0,20263.0,5.56,2522.0,1337154.0,3782.0,840.38,2083.5,0.26,1.56,96.49,13.96
248,fourth,nov,2030-11-01,64,24537.0,649478.0,27821.21,1298.0,675826.0,353.02,139.0,20233.0,5.5,2512.0,1357130.0,3786.0,842.46,2083.28,0.27,1.58,88.2,13.95
249,fourth,nov,2030-11-08,64,24486.0,641914.0,27784.06,1291.0,673457.0,352.48,136.0,20220.0,5.49,2472.0,1341159.0,3765.0,833.41,2080.99,0.27,1.58,109.3,14.01
250,fourth,nov,2030-11-15,64,24756.0,643799.0,28291.1,1314.0,668314.0,352.73,135.0,20239.0,5.53,2480.0,1345653.0,3775.0,835.5,2050.88,0.27,1.6,120.53,14.13
251,fourth,nov,2030-11-22,64,24746.0,644093.0,28206.56,1314.0,668318.0,352.89,135.0,20239.0,5.53,2480.0,1345678.0,3777.0,835.58,2049.85,0.27,1.6,119.18,14.13
252,fourth,nov,2030-11-29,64,24926.0,641652.0,30261.28,1315.0,659663.0,352.17,139.0,20241.0,5.55,2453.0,1352101.0,3750.0,844.06,2228.31,0.24,1.6,120.4,14.24
253,fourth,dec,2030-12-06,64,24910.0,646904.0,33557.91,1329.0,663356.0,351.9,135.0,20238.0,5.54,2492.0,1357868.0,3762.0,852.44,2290.3,0.23,1.6,114.36,14.47
254,fourth,dec,2030-12-13,64,25266.0,649836.0,35715.02,1332.0,666090.0,353.24,139.0,20261.0,5.54,2469.0,1351214.0,3764.0,853.95,2288.56,0.23,1.6,121.45,14.5
255,fourth,dec,2030-12-20,64,25365.0,653305.0,37502.3,1313.0,672871.0,352.7,137.0,20280.0,5.59,2476.0,1363415.0,3805.0,853.42,2313.5,0.24,1.58,120.25,14.52
256,fourth,dec,2030-12-27,64,25701.0,654475.0,37522.33,1315.0,673791.0,354.28,140.0,20249.0,5.61,2474.0,1372246.0,3814.0,863.26,2286.61,0.24,1.58,122.4,14.51
257,first,jan,2031-01-03,64,25640.0,658540.0,36824.2,1324.0,676647.0,358.77,141.0,20296.0,5.62,2476.0,1365609.0,3829.0,865.99,2262.74,0.24,1.57,122.04,14.57
258,first,jan,2031-01-10,64,25189.0,674280.0,36943.17,1329.0,675917.0,360.97,141.0,20316.0,5.64,2479.0,1363075.0,3842.0,869.89,2335.78,0.24,1.56,136.82,14.49
259,first,jan,2031-01-17,64,24210.0,675798.0,36895.08,1331.0,673636.0,363.23,139.0,20372.0,5.67,2496.0,1377310.0,3851.0,868.38,2379.9,0.24,1.56,139.89,14.46
260,first,jan,2031-01-24,64,23981.0,676911.0,36571.74,1345.0,690733.0,362.8,137.0,20354.0,5.67,2505.0,1381399.0,3859.0,870.66,2338.79,0.24,1.57,140.78,14.61
261,first,jan,2031-01-31,64,28208.0,683306.0,29286.45,1497.0,661114.0,372.37,106.0,20509.0,5.68,2593.0,1420003.0,3925.0,885.26,2179.98,0.18,1.6,82.3,14.99
262,first,feb,2031-02-07,64,27918.0,683447.0,29139.27,1506.0,664949.0,372.92,105.0,20544.0,5.68,2599.0,1420731.0,3922.0,891.77,2155.3,0.18,1.61,93.4,15.03
263,first,feb,2031-02-14,64,28624.0,687036.0,29260.66,1524.0,667950.0,373.42,103.0,20559.0,5.69,2607.0,1424005.0,3908.0,905.27,2150.82,0.16,1.6,96.23,14.99
264,first,feb,2031-02-21,64,28638.0,687056.0,29399.24,1524.0,669129.0,373.48,103.0,20560.0,5.68,2607.0,1425651.0,3908.0,905.29,2151.42,0.16,1.6,96.8,14.99
265,first,feb,2031-02-28,64,28768.0,692216.0,28831.79,1506.0,667685.0,378.27,102.0,20553.0,5.69,2631.0,1418698.0,3930.0,910.67,2052.76,0.15,1.62,92.94,15.01
266,first,mar,2031-03-07,64,29298.0,691135.0,25812.77,1447.0,671860.0,380.62,103.0,20588.0,5.71,2655.0,1424019.0,3945.0,915.63,2058.24,0.15,1.63,93.38,15.04
267,first,mar,2031-03-14,64,30024.0,691008.0,25590.78,1451.0,670091.0,381.65,95.0,20547.0,5.82,2643.0,1423954.0,3939.0,915.2,2072.41,0.17,1.6,80.24,15.05
268,first,mar,2031-03-21,64,29875.0,694281.0,26889.87,1459.0,674279.0,382.42,95.0,20567.0,5.87,2658.0,1430058.0,3956.0,917.86,2113.41,0.17,1.56,77.6,14.83
269,first,mar,2031-03-28,64,29620.0,698010.0,24224.5,1461.0,683739.0,384.28,97.0,20547.0,5.86,2682.0,1427671.0,3963.0,929.56,1889.12,0.17,1.56,77.14,14.88
270,second,apr,2031-04-04,64,30296.0,709815.0,25225.08,1455.0,685894.0,387.11,93.0,20493.0,5.88,2718.0,1435766.0,3974.0,932.7,1886.63,0.19,1.57,76.21,14.9
271,second,apr,2031-04-11,64,30717.0,709225.0,24814.89,1406.0,688263.0,388.05,90.0,20533.0,5.88,2727.0,1439447.0,3984.0,946.56,2136.13,0.19,1.61,58.14,14.94
272,second,apr,2031-04-18,64,31605.0,702624.0,25112.28,1405.0,681405.0,388.55,85.0,20549.0,5.88,2737.0,1444156.0,3994.0,955.33,2051.41,0.2,1.6,75.12,14.91
273,second,apr,2031-04-25,64,33411.0,654332.0,26797.64,1393.0,699762.0,395.32,94.0,20652.0,5.94,2793.0,1484169.0,4101.0,951.3,2053.0,0.45,1.67,94.43,15.26
274,second,may,2031-05-02,64,33741.0,657050.0,28294.63,1386.0,700473.0,394.31,94.0,20669.0,5.94,2817.0,1489887.0,4114.0,954.81,2079.79,0.49,1.68,94.37,15.33
275,second,may,2031-05-09,64,34184.0,661396.0,30314.1,1410.0,700111.0,393.2,94.0,20729.0,5.94,2815.0,1499308.0,4133.0,957.18,1741.2,0.49,1.68,92.16,15.34
276,second,may,2031-05-16,64,31480.0,670731.0,22784.06,1193.0,705206.0,376.88,101.0,20933.0,6.08,2885.0,1540063.0,4347.0,944.08,1785.35,0.5,1.72,85.16,15.55
277,second,may,2031-05-23,64,31500.0,670968.0,22805.54,1192.0,705129.0,377.1,101.0,20934.0,6.08,2885.0,1540179.0,4348.0,944.39,1785.06,0.5,1.72,85.68,15.55
278,second,may,2031-05-30,64,31097.0,672669.0,19968.5,1193.0,707577.0,378.23,107.0,20943.0,6.21,2902.0,1547737.0,4365.0,948.85,1956.66,0.5,1.72,87.81,15.54
279,second,jun,2031-06-06,64,38489.0,692890.0,6524.16,763.0,739043.0,385.92,95.0,20955.0,6.21,2985.0,1579825.0,4462.0,970.15,2127.96,0.22,1.7,21.84,15.91
280,second,jun,2031-06-13,64,38966.0,695771.0,4533.11,790.0,727722.0,383.79,97.0,20984.0,6.19,2999.0,1585616.0,4482.0,973.56,2189.79,0.22,1.69,21.75,16.02
281,second,jun,2031-06-20,64,39068.0,695773.0,6830.78,828.0,733864.0,384.74,97.0,21018.0,6.19,3024.0,1594580.0,4529.0,976.28,2214.15,0.23,1.69,35.68,16.07
282,second,jun,2031-06-27,64,38993.0,696267.0,8728.99,771.0,719853.0,384.88,98.0,21109.0,6.16,2975.0,1585085.0,4517.0,970.32,2303.43,0.19,1.68,37.66,15.81
283,third,jul,2031-07-04,64,39750.0,709457.0,9250.41,732.0,716263.0,387.83,99.0,21117.0,6.21,2998.0,1583966.0,4530.0,976.12,2575.02,0.19,1.69,31.66,16.18
284,third,jul,2031-07-11,64,40076.0,705501.0,15101.96,737.0,721992.0,388.8,98.0,21253.0,6.22,3014.0,1585796.0,4546.0,978.66,2638.8,0.2,1.69,41.57,16.16
285,third,jul,2031-07-18,64,40230.0,712658.0,15903.91,738.0,724586.0,390.91,100.0,21339.0,6.23,3051.0,1589801.0,4557.0,982.82,2552.03,0.19,1.69,40.9,16.25
286,third,jul,2031-07-25,64,39771.0,700220.0,23594.8,787.0,727346.0,391.34,101.0,21322.0,6.25,3258.0,1616268.0,4516.0,982.09,2569.6,0.31,1.69,49.21,16.41
287,third,aug,2031-08-01,64,40312.0,704326.0,23553.93,790.0,725943.0,390.3,103.0,21344.0,6.25,3269.0,1624681.0,4532.0,983.23,2782.24,0.31,1.7,46.53,16.39
288,third,aug,2031-08-08,64,40384.0,701305.0,24339.52,838.0,729644.0,390.3,106.0,21294.0,6.23,3291.0,1638809.0,4540.0,986.24,2855.38,0.31,1.7,50.06,16.39
289,third,aug,2031-08-15,64,39857.0,673358.0,24969.26,831.0,727649.0,388.95,96.0,21274.0,6.26,3278.0,1615793.0,4487.0,967.6,2835.42,0.23,1.67,76.63,16.28
290,third,aug,2031-08-22,64,38423.0,675651.0,23959.77,863.0,724895.0,389.95,94.0,21287.0,6.25,3287.0,1619606.0,4467.0,972.56,2785.74,0.22,1.68,73.9,16.29
