id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
185,third,aug,2029-08-17,64,5082,579645,266.74,930,397634,196.18,569,19338,4.47,1615,826609,1708,530.5,161,34,1.18,49,10.53
186,third,aug,2029-08-24,64,5718,581863,268.15,928,401016,197.19,573,19358,4.47,1623,826040,1717,533.64,162.26,34,1.18,4.12,10.63
187,third,aug,2029-08-31,64,5553,583955,268.98,925,405438,197.89,574,19396,4.47,1637,830160,1731,5364,162.98,37,1.17,4.15,10.63
188,third,sep,2029-09-07,64,5480,585439,269.11,926,407962,199.29,573,19389,4.48,1645,836462,1739,538.2,163.77,39,1.19,4.16,10.64
189,third,sep,2029-09-14,64,5471,585658,270.8,910,408569,200.32,576,19404,4.48,1647,839201,1746,541.85,165.24,3.13,1.19,4.22,10.71
190,third,sep,2029-09-21,64,5547,592312,271.52,921,411373,201.3,578,19430,4.48,1657,845345,1762,544.55,166.65,3.13,1.2,4.23,10.8
191,third,sep,2029-09-28,64,5488,591658,2711,917,413186,201.89,578,19448,4.46,1666,844909,1775,546.14,167.21,3.17,1.21,4.26,10.87
192,fourth,oct,2029-10-05,64,5532,595061,271.16,918,415081,203.39,582,19449,4.45,1675,848493,1781,550.11,168.33,3.19,1.22,4.3,10.88
193,fourth,oct,2029-10-12,64,5599,598370,272.77,893,414908,204.37,585,19444,4.45,1684,853189,1787,551.55,169.13,3.18,1.22,4.32,10.86
194,fourth,oct,2029-10-19,64,5530,597472,272.62,868,418836,205.94,587,19458,4.44,1694,863508,1792,554.29,169.31,3.21,1.2,4.34,10.92
195,fourth,oct,2029-10-26,64,5567,599877,274.9,886,417820,207.25,590,19476,4.44,1706,865694,1805,559.85,170.33,3.23,1.22,4.34,10.96
196,fourth,nov,2029-11-02,64,5456,602282,275.55,888,420747,208.78,593,19493,4.46,1716,871097,1820,5641,1711,3.27,1.21,4.38,10.98
197,fourth,nov,2029-11-09,64,5442,603834,275.82,899,422749,209.76,597,19499,4.47,1729,873535,1833,566.87,171.34,3.28,1.21,4.41,10.98
198,fourth,nov,2029-11-16,64,5202,605358,2765,909,424520,209.81,598,19517,4.49,1740,874920,1837,568.62,1736,3.26,1.23,4.44,10.97
199,fourth,nov,2029-11-23,64,5407,605495,276.86,915,424156,210.38,601,19532,4.48,1754,876895,1843,571.64,173.79,3.27,1.24,4.47,114
200,fourth,nov,2029-11-30,64,5438,606381,276.83,931,424614,2102,605,19536,4.46,1758,883441,1848,574.88,175.38,3.31,1.23,4.48,11.18
201,fourth,dec,2029-12-07,64,5445,608444,278.28,935,427553,210.95,609,19536,4.49,1766,892482,1854,578.14,175.9,3.34,1.23,4.51,11.29
202,fourth,dec,2029-12-14,64,5373,609829,279.21,937,427479,212.27,612,19550,4.49,1773,896972,1857,579.94,177.2,3.33,1.23,4.53,11.36
203,fourth,dec,2029-12-21,64,5545,614704,279.87,960,426976,214.24,614,19547,4.5,1788,901863,1866,585.51,177.49,3.33,1.26,4.54,11.37
204,fourth,dec,2029-12-28,64,5068,618325,2817,957,427548,214.66,616,19543,4.49,1799,903311,1868,588.99,178.36,3.37,1.27,4.56,11.42
205,first,jan,2030-01-04,64,5404,618232,282.2,961,431946,216.18,616,19553,4.48,1810,912755,1874,590.91,179.12,3.38,1.28,4.58,11.49
206,first,jan,2030-01-11,64,5300,615629,282.78,970,435190,215.17,624,19551,4.5,1827,917419,1889,593.23,179.34,3.41,1.27,4.59,11.57
207,first,jan,2030-01-18,64,5341,616748,283.5,967,439489,216.89,624,19544,4.5,1836,919756,1905,596.35,179.78,3.44,1.28,4.6,11.55
208,first,jan,2030-01-25,64,5427,619733,282.23,995,440139,217.56,627,19562,4.49,1850,922018,1907,598.14,180.75,3.45,1.28,4.63,11.63
209,first,feb,2030-02-01,64,5569,621681,283.63,979,444398,217.69,626,19589,4.51,1858,927667,1915,601.84,181.82,3.49,1.27,4.66,11.55
210,first,feb,2030-02-08,64,5663,623909,285.44,977,444127,217.99,635,19609,4.5,1867,929817,1921,604.76,182.88,3.47,1.27,4.68,11.6
211,first,feb,2030-02-15,64,5482,623362,285.64,993,445803,219.34,640,19625,4.54,1872,933653,1922,605.44,183.78,3.47,1.28,4.73,11.61
212,first,feb,2030-02-22,64,5465,623797,286.59,1011,448575,220.47,640,19618,4.57,1878,935118,1931,608.67,184.95,3.49,1.3,4.74,11.62
213,first,mar,2030-03-01,64,6007,626538,286.67,1005,450583,221.89,644,19613,4.57,1883,941624,1943,611.85,185.77,3.5,1.31,4.78,11.74
214,first,mar,2030-03-08,64,6045,625781,287.4,1010,454423,223.54,646,19608,4.56,1895,949752,1954,618.53,187.53,3.53,1.33,4.78,11.87
215,first,mar,2030-03-15,64,6350,626144,288.81,1013,456113,224.96,648,19600,4.57,1903,953970,1961,621.37,187.91,3.58,1.34,4.79,11.99
216,first,mar,2030-03-22,64,6147,626875,290.43,1016,456233,226.75,651,19595,4.57,1910,959607,1969,623.32,188.94,3.58,1.33,4.82,123
217,first,mar,2030-03-29,64,5990,631841,2914,1016,456259,227.8,654,19618,4.56,1924,965718,1986,626.62,189.48,3.6,1.32,4.84,12.13
218,second,apr,2030-04-05,64,5800,632844,290.87,1015,462923,227.35,653,19616,4.56,1937,971231,1991,628.58,1906,3.64,1.33,4.87,12.19
219,second,apr,2030-04-12,64,5803,635251,290.95,1032,461947,227.92,659,19614,4.57,1943,975816,1998,6306,190.9,3.67,1.33,4.9,12.23
220,second,apr,2030-04-19,64,5654,638448,291.52,1021,463607,229.18,661,19611,4.57,1951,978516,2010,631.65,191.26,3.71,1.34,4.92,12.33
221,second,apr,2030-04-26,64,5443,640949,291.82,1015,466318,230.14,665,19627,4.58,1958,975783,2013,633.59,191.7,3.72,1.34,4.93,12.35
222,second,may,2030-05-03,64,5450,641483,292.47,1006,469576,230.91,668,19622,4.57,1960,979197,2013,636.15,193.22,3.72,1.34,4.97,12.38
223,second,may,2030-05-10,64,5614,645026,291.37,1009,468996,231.98,669,19623,4.58,1966,989020,2019,639.59,194.2,3.72,1.34,4.97,12.49
224,second,may,2030-05-17,64,5823,645593,292.23,1025,471697,232.48,674,19637,4.58,1971,991790,2023,641.29,195.31,3.73,1.35,5,12.49
225,second,may,2030-05-24,64,5782,649572,294.22,1018,473732,233.1,680,19625,4.56,1987,994134,2033,6455,196.34,3.71,1.36,53,12.55
226,second,may,2030-05-31,64,5681,652886,294.95,1029,475705,234.25,682,19642,4.56,1994,1003820,2043,647.63,196.63,3.73,1.36,54,12.53
227,second,jun,2030-06-07,64,5661,655384,296.54,1027,474417,235.66,685,19651,4.59,2004,1009469,2049,650.49,197.6,3.73,1.36,57,12.61
228,second,jun,2030-06-14,64,6008,657090,298.2,1015,475999,235.94,687,19668,4.59,2015,1014299,2055,654.14,198.44,3.74,1.35,5.12,12.65
229,second,jun,2030-06-21,64,6239,659544,300.1,1021,478186,236.49,692,19670,4.59,2020,1018003,2064,657.47,1998,3.77,1.37,5.14,12.71
230,second,jun,2030-06-28,64,5826,658540,3022,1032,479979,237.28,696,19669,4.61,2030,1021403,2072,660.8,200.26,3.8,1.37,5.17,12.8
231,third,jul,2030-07-05,64,5921,658881,303.6,1012,481287,238.49,703,19665,4.62,2042,1024661,2078,662.32,200.89,3.84,1.39,5.2,12.84
232,third,jul,2030-07-12,64,6034,660001,303.72,1010,480867,239.64,708,19658,4.59,2050,1023859,2092,665.52,201.7,3.87,1.4,5.23,12.89
233,third,jul,2030-07-19,64,6088,662478,305.28,1024,483256,2402,711,19664,4.61,2056,1029871,2106,669.45,202.44,3.9,1.4,5.25,12.93
234,third,jul,2030-07-26,64,6354,665981,306.22,1016,481936,240.62,714,19682,4.61,2067,1035916,2112,671.52,203.54,3.93,1.4,5.27,132
235,third,aug,2030-08-02,64,6284,666961,305.98,1015,484247,240.85,715,19694,4.62,2063,1040861,2121,675.25,203.78,3.95,1.39,5.26,13.12
236,third,aug,2030-08-09,64,6152,667132,307.37,1014,488524,241.9,719,19686,4.62,2072,1045282,2136,677.23,204.69,3.95,1.39,5.29,13.14
237,third,aug,2030-08-16,64,6180,667164,307.32,1008,493355,244.44,726,19699,4.61,2084,1048256,2142,678.65,205.9,3.98,1.38,5.33,13.23
238,third,aug,2030-08-23,64,6498,666578,307.84,980,495431,244.94,722,19704,4.63,2100,1046445,2152,682,206.97,3.98,1.38,5.36,13.3
239,third,aug,2030-08-30,64,7016,667964,308.7,982,497735,2459,724,19705,4.63,2107,1050263,2160,685.2,2083,3.99,1.39,5.4,13.41
240,third,sep,2030-09-06,64,6877,670205,310.37,1008,498445,245.56,727,19714,4.61,2108,1058009,2171,688.4,208.92,41,1.4,5.42,13.5
241,third,sep,2030-09-13,64,7154,672334,310.17,1011,499013,246.32,728,19716,4.61,2116,1061357,2180,691.4,209.57,46,1.4,5.44,13.51
242,third,sep,2030-09-20,64,7304,675085,311.23,1022,502324,247.36,726,19726,4.6,2114,1063410,2185,6931,210.67,48,1.4,5.45,13.63
243,third,sep,2030-09-27,64,7280,675850,312.11,1028,504602,247.37,729,19733,4.59,2117,1071943,2201,694.86,211.31,4.11,1.4,5.49,13.69
244,fourth,oct,2030-10-04,64,7263,679266,311.36,1001,507100,248.78,730,19718,4.59,2126,1076076,2213,696.22,211.68,4.11,1.41,5.52,13.72
245,fourth,oct,2030-10-11,64,7105,680232,311.76,1018,507290,250.68,731,19730,4.61,2131,1080784,2226,699.53,212.6,4.13,1.42,5.53,13.73
246,fourth,oct,2030-10-18,64,6902,679303,311.34,993,506199,250.67,735,19755,4.62,2139,1088273,2234,702.13,213.64,4.13,1.43,5.54,13.75
247,fourth,oct,2030-10-25,64,6972,680433,311.46,982,508037,252.98,737,19801,4.62,2151,1089258,2241,703.47,214.23,4.15,1.43,5.58,13.84
248,fourth,nov,2030-11-01,64,7007,683470,311.2,984,507534,254.59,739,19801,4.63,2160,1095104,2248,707.44,214.48,4.16,1.43,5.59,13.87
249,fourth,nov,2030-11-08,64,6759,684011,312.33,972,508904,255.56,741,19812,4.63,2168,1098455,2256,7104,215.87,4.2,1.43,5.6,13.94
250,fourth,nov,2030-11-15,64,6567,682880,313.28,960,510945,255.38,741,19834,4.64,2180,1105805,2266,7117,216.56,4.21,1.44,5.64,13.91
251,fourth,nov,2030-11-22,64,6914,685137,313.87,966,511466,255.72,744,19835,4.63,2193,1111138,2277,712.82,217.52,4.24,1.45,5.66,13.94
252,fourth,nov,2030-11-29,64,7102,685411,313.51,970,514445,255.75,746,19850,4.66,2205,1113190,2285,714.53,2181,4.29,1.44,5.69,13.98
253,fourth,dec,2030-12-06,64,6589,689033,3142,986,516875,2578,747,19878,4.64,2214,1110753,2296,718.73,218.95,4.31,1.44,5.71,14.11
254,fourth,dec,2030-12-13,64,6378,688038,314.88,993,518780,258.13,750,19911,4.64,2223,1114726,2310,723.14,219.8,4.32,1.43,5.73,14.11
255,fourth,dec,2030-12-20,64,6422,691149,316.54,987,521556,257.69,751,19945,4.65,2225,1121711,2315,725.46,220.29,4.32,1.44,5.76,14.17
256,fourth,dec,2030-12-27,64,6344,693387,317.85,983,523184,258.13,757,19961,4.65,2239,1124698,2321,728.41,220.96,4.35,1.46,5.78,14.24
257,first,jan,2031-01-03,64,6117,698859,319.2,966,524827,259,762,19975,4.67,2245,1132805,2329,731.94,221.72,4.4,1.47,5.81,14.26
258,first,jan,2031-01-10,64,6200,701074,320.1,975,526554,258.53,763,20011,4.68,2248,1141123,2343,737.7,2224,4.42,1.47,5.85,14.3
259,first,jan,2031-01-17,64,6232,704781,320.15,965,529713,259.67,768,20021,4.68,2253,1145775,2355,739.16,223.14,4.4,1.48,5.89,14.29
260,first,jan,2031-01-24,64,6291,706740,319.86,985,529998,260.62,771,20038,4.68,2254,1152252,2368,743.32,224.12,4.45,1.49,5.9,14.36
261,first,jan,2031-01-31,64,6197,704293,320.66,1002,529726,261.65,771,20043,4.69,2256,1156510,2377,747.75,224.91,4.46,1.51,5.93,14.44
262,first,feb,2031-02-07,64,6377,702902,320.49,1013,531669,261.96,777,20049,4.7,2261,1160439,2386,749.31,225.95,4.47,1.51,5.96,14.54
263,first,feb,2031-02-14,64,6624,701666,321.12,1020,535313,263.32,778,20068,4.71,2272,1163064,2405,750.77,2276,4.49,1.53,5.97,14.53
264,first,feb,2031-02-21,64,6791,703419,322.77,1033,534622,263.7,778,20096,4.7,2282,1163831,2420,755.22,228.57,4.51,1.53,5.98,14.59
265,first,feb,2031-02-28,64,6839,706145,324.78,1028,534141,2651,780,20126,4.71,2294,1173995,2429,758.88,229.59,4.53,1.55,63,14.68
266,first,mar,2031-03-07,64,6893,707667,326.43,1019,537435,265.67,783,20132,4.72,2305,1183203,2434,762.93,230.46,4.53,1.56,65,14.71
267,first,mar,2031-03-14,64,6806,711778,327.55,1003,540178,2671,786,20149,4.73,2324,1188094,2442,765.47,231.68,4.59,1.58,67,14.73
268,first,mar,2031-03-21,64,6820,714682,3303,1006,540166,2678,792,20152,4.74,2335,1196734,2451,765.35,2336,4.6,1.57,69,14.83
269,first,mar,2031-03-28,64,6780,714621,329.5,1012,541833,2683,796,20166,4.73,2346,1201185,2458,767.7,233.58,4.65,1.57,6.12,14.9
270,second,apr,2031-04-04,64,6476,715939,3301,1014,544034,268.85,796,20177,4.73,2359,1199884,2472,771.44,234.11,4.69,1.58,6.13,14.89
271,second,apr,2031-04-11,64,6563,718773,330.41,1021,546532,269.7,799,20179,4.74,2368,1202669,2482,774.94,235.21,4.72,1.59,6.14,14.98
272,second,apr,2031-04-18,64,6520,721867,331.34,1031,549211,270.47,801,20203,4.75,2389,1204495,2480,775.69,235.89,4.72,1.59,6.17,154
273,second,apr,2031-04-25,64,6706,726368,331.65,1034,552599,272.44,807,20215,4.76,2404,1206754,2491,778.14,235.84,4.74,1.59,6.21,15.11
274,second,may,2031-05-02,64,6981,725762,331.69,1044,554347,273.42,807,20227,4.77,2407,1211049,2500,7804,236.58,4.74,1.59,6.23,15.17
275,second,may,2031-05-09,64,6987,726870,333.33,1034,557939,273.55,810,20230,4.78,2416,1212737,2510,781.96,2378,4.74,1.59,6.23,15.24
276,second,may,2031-05-16,64,7055,729636,3348,1045,560548,2756,817,20233,4.79,2424,1214921,2525,786.36,238.22,4.77,1.59,6.25,15.23
277,second,may,2031-05-23,64,6929,730798,334.72,1054,563581,276.16,818,20243,4.8,2435,1218387,2535,7906,239.41,4.79,1.6,6.24,15.23
278,second,may,2031-05-30,64,7033,730755,334.74,1059,567222,2768,821,20249,4.79,2442,1217035,2547,791.55,240.46,4.8,1.58,6.26,15.27
279,second,jun,2031-06-06,64,7272,734373,335.3,1051,568243,277.26,823,20257,4.81,2450,1227454,2555,794.38,241.65,4.83,1.57,6.26,15.32
280,second,jun,2031-06-13,64,7082,734206,335.6,1035,570514,277.67,823,20276,4.82,2456,1231215,2565,798.49,242.49,4.81,1.57,6.26,15.35
281,second,jun,2031-06-20,64,7145,737491,3364,1022,572319,279.38,824,20287,4.8,2464,1237641,2571,802,242.8,4.84,1.59,6.28,15.36
282,second,jun,2031-06-27,64,7270,740079,335.8,1032,575609,280.11,829,20297,4.83,2471,1242286,2583,8054,243.51,4.85,1.59,6.31,15.4
283,third,jul,2031-07-04,64,7596,740280,3369,1029,576052,280.71,835,20330,4.8,2487,1247232,2590,806.33,244.18,4.87,1.6,6.35,15.46
284,third,jul,2031-07-11,64,7188,743883,336.29,1060,578979,281.84,838,20351,4.83,2488,1253034,2602,809.18,2457,4.92,1.61,6.36,15.5
285,third,jul,2031-07-18,64,7543,746324,336.71,1056,581115,281.82,842,20360,4.84,2500,1257203,2608,809.18,245.45,4.93,1.62,6.38,15.55
286,third,jul,2031-07-25,64,7777,746185,336.65,1048,582584,281.53,844,20370,4.84,2503,1263061,2612,812.26,246.12,4.92,1.64,6.4,15.61
287,third,aug,2031-08-01,64,7690,743653,337.32,1052,582639,282.75,846,20368,4.84,2503,1263598,2622,815.87,246.93,4.91,1.63,6.43,15.66
288,third,aug,2031-08-08,64,7371,744025,337.76,1061,585077,282.9,850,20375,4.85,2512,1267148,2633,818.46,247.97,4.92,1.64,6.46,15.69
289,third,aug,2031-08-15,64,7178,745162,338.59,1051,588533,285.18,849,20376,4.87,2518,1270579,2644,819.13,249.24,4.94,1.66,6.48,15.77
290,third,aug,2031-08-22,64,7402,749249,339.54,1056,589311,2861,850,20391,4.88,2527,1279305,2654,8211,250.11,4.93,1.66,6.51,15.83
291,third,aug,2031-08-29,64,7239,752462,340.14,1054,591190,287.51,851,20402,4.9,2531,1285260,2666,823.24,250.82,4.94,1.68,6.54,15.89
292,third,sep,2031-09-05,64,7574,754470,340.97,1048,592317,289.2,848,20402,4.89,2544,1294781,2671,823.97,251.68,4.96,1.68,6.55,15.97
293,third,sep,2031-09-12,64,7663,754786,341.51,1079,592572,291.41,853,20397,4.89,2547,1293014,2681,826.81,252.75,4.97,1.68,6.58,166
294,third,sep,2031-09-19,64,7548,756083,342.62,1071,593764,291.61,853,20419,4.89,2552,1294482,2686,829.13,253.63,4.97,1.67,6.63,16.12
295,third,sep,2031-09-26,64,7628,758344,3443,1069,594300,291.58,853,20424,4.9,2562,1290291,2696,832.57,254.38,4.97,1.68,6.65,16.21
296,fourth,oct,2031-10-03,64,7593,759429,345.79,1072,595317,293,858,20454,4.91,2564,1294496,2701,835.17,255.56,4.97,1.67,6.68,16.28
297,fourth,oct,2031-10-10,64,7767,760369,347.28,1064,594595,293.79,858,20460,4.91,2568,1299475,2715,838.54,256.61,52,1.67,6.71,16.37
298,fourth,oct,2031-10-17,64,7998,762054,347.16,1067,597183,295.79,863,20475,4.92,2577,1305453,2726,839.54,257.28,53,1.67,6.72,16.37
299,fourth,oct,2031-10-24,64,7867,764358,348.36,1067,599281,296.19,868,20472,4.94,2581,1313260,2743,840.99,257.82,55,1.68,6.74,16.46
300,fourth,oct,2031-10-31,64,8190,767113,350.77,1072,599381,297.91,869,20481,4.94,2583,1323498,2754,843.4,258.24,59,1.67,6.76,16.52
301,fourth,nov,2031-11-07,64,8442,768602,351.94,1073,598128,297.83,875,20491,4.97,2591,1328607,2762,845.54,258.73,5.11,1.67,6.78,16.6
302,fourth,nov,2031-11-14,64,8402,771069,352.13,1077,599540,298.74,877,20506,4.97,2602,1337435,2764,847.35,260.19,5.13,1.68,6.8,16.65
303,fourth,nov,2031-11-21,64,8245,772215,352.26,1086,600368,299.15,876,20506,4.98,2606,1344520,2774,848.52,261.11,5.16,1.7,6.81,16.72
304,fourth,nov,2031-11-28,64,8335,775287,352.28,1109,602050,300.74,879,20519,4.96,2615,1347953,2786,852.33,261.92,5.18,1.69,6.82,16.78
305,fourth,dec,2031-12-05,64,8374,777238,3522,1107,603369,303.52,882,20548,4.97,2621,1355358,2793,854.71,262.71,5.19,1.7,6.85,16.81
306,fourth,dec,2031-12-12,64,8309,779385,351.69,1109,605825,303.43,890,20558,4.99,2626,1353159,2798,8594,2646,5.22,1.71,6.87,16.86
307,fourth,dec,2031-12-19,64,8214,781447,351.69,1119,606150,303.55,890,20567,4.99,2636,1357628,2809,860.42,264.91,5.22,1.7,6.88,16.93
308,fourth,dec,2031-12-26,64,8198,781543,351.66,1124,607176,304.83,891,20560,4.97,2636,1360286,2816,862.32,2665,5.26,1.7,6.91,16.96
309,first,jan,2032-01-02,64,8299,785016,352.47,1125,610620,304.94,891,20560,4.99,2646,1367689,2826,866.43,2675,5.28,1.71,6.92,175
310,first,jan,2032-01-09,64,8470,787442,352.49,1136,611157,305.83,890,20568,5,2656,1373404,2839,869.14,2681,5.31,1.71,6.92,17.12
311,first,jan,2032-01-16,64,8409,789221,353.88,1135,611074,306.19,890,20559,52,2666,1381717,2848,873.26,268.72,5.33,1.72,6.94,17.16
312,first,jan,2032-01-23,64,8761,791215,354.94,1147,610138,307.34,898,20560,54,2674,1383141,2858,875.53,269.31,5.36,1.72,6.96,17.23
313,first,jan,2032-01-30,64,9234,795568,355.48,1136,610106,3083,899,20568,57,2685,1382536,2860,878.89,270.69,5.37,1.74,6.97,17.29
314,first,feb,2032-02-06,64,9135,795759,355.86,1165,611329,308.35,905,20577,57,2691,1381981,2868,881.73,270.93,5.39,1.74,6.99,17.35
315,first,feb,2032-02-13,64,9109,797515,356.9,1142,612046,309.11,908,20580,55,2698,1384285,2881,884.77,271.63,5.39,1.75,73,17.42
316,first,feb,2032-02-20,64,9265,800416,3594,1153,614246,310.16,907,20585,55,2715,1393431,2893,884.65,272.51,5.4,1.75,74,17.53
317,first,feb,2032-02-27,64,9127,801077,359.7,1128,617264,310.32,912,20597,55,2721,1402692,2903,887.84,273.29,5.4,1.75,77,17.56
318,first,mar,2032-03-05,64,9424,801561,360.57,1133,616211,311.11,917,20604,56,2723,1405058,2912,889.74,274.67,5.41,1.74,7.11,17.61
319,first,mar,2032-03-12,64,9181,803588,361.82,1135,614464,311.58,917,20638,55,2736,1410527,2916,8934,275.42,5.45,1.74,7.1,17.63
320,first,mar,2032-03-19,64,9307,805456,362.97,1132,617022,311.79,920,20660,56,2739,1412929,2917,894.3,276.47,5.47,1.75,7.13,17.76
321,first,mar,2032-03-26,64,9376,809439,363.6,1133,615406,311.99,918,20675,57,2740,1422130,2919,895.29,277.52,5.46,1.74,7.16,17.84
322,second,apr,2032-04-02,64,9350,814105,364.63,1148,617441,311.97,926,20674,57,2751,1419759,2926,8989,278.61,5.46,1.74,7.17,17.85
323,second,apr,2032-04-09,64,9583,815482,364.26,1173,619460,311.22,926,20664,58,2769,1425079,2933,901.57,279.21,5.49,1.76,7.19,17.94
324,second,apr,2032-04-16,64,9535,818212,363.98,1184,622973,312.15,928,20671,59,2778,1430349,2942,904.39,280.18,5.52,1.76,7.21,181
325,second,apr,2032-04-23,64,9368,820684,3664,1193,622540,3136,926,20674,58,2786,1434424,2953,906.56,280.96,5.57,1.77,7.21,189
326,second,apr,2032-04-30,64,9425,822329,367.4,1212,624404,313.7,925,20664,59,2796,1439126,2960,909.12,281.85,5.58,1.76,7.23,18.18
327,second,may,2032-05-07,64,9470,823971,367.37,1220,625704,313.79,931,20663,5.11,2803,1448140,2962,911.61,282.76,5.59,1.76,7.23,18.23
328,second,may,2032-05-14,64,9548,826398,368.63,1230,627279,314.2,933,20663,5.11,2806,1459899,2971,917.15,283.47,5.63,1.77,7.24,18.3
329,second,may,2032-05-21,64,9519,829040,368.97,1253,633054,315.3,937,20674,5.12,2818,1460505,2980,921.46,2841,5.64,1.79,7.29,18.39
330,second,may,2032-05-28,64,9198,830817,369.96,1269,633548,315.71,939,20699,5.13,2824,1469082,2990,9255,284.87,5.66,1.79,7.31,18.46
331,second,jun,2032-06-04,64,9504,833351,370.95,1264,637027,316.89,947,20721,5.14,2840,1477744,2998,926.45,285.43,5.68,1.8,7.34,18.57
332,second,jun,2032-06-11,64,9502,832132,371.64,1271,639344,318.12,948,20720,5.13,2852,1482925,3004,926.46,286.55,5.68,1.79,7.34,18.66
333,second,jun,2032-06-18,64,9499,832783,371.87,1261,641559,319.2,949,20737,5.14,2859,1485935,3021,927.62,287.62,5.71,1.79,7.34,18.75
334,second,jun,2032-06-25,64,9087,831538,371.45,1246,643355,318.54,954,20751,5.16,2863,1486396,3034,929.83,287.61,5.74,1.81,7.37,18.79
335,third,jul,2032-07-02,64,8899,831393,371.94,1244,646552,318.77,954,20714,5.15,2867,1492015,3038,931.95,287.25,5.76,1.8,7.38,18.84
336,third,jul,2032-07-09,64,8945,834271,373.67,1248,647534,320.27,954,20702,5.17,2877,1500490,3041,932.33,287.56,5.79,1.79,7.38,18.91
337,third,jul,2032-07-16,64,8832,837785,372.78,1249,650759,3203,959,20733,5.18,2886,1499967,3046,932.9,288.32,5.81,1.8,7.43,18.99
338,third,jul,2032-07-23,64,8895,841073,374.56,1246,653979,319.87,959,20707,5.19,2892,1505121,3053,936.51,288.78,5.8,1.8,7.44,198
339,third,jul,2032-07-30,64,8924,840385,375.26,1238,653902,319.64,964,20713,5.2,2907,1508158,3066,940.53,289.87,5.85,1.79,7.44,19.12
340,third,aug,2032-08-06,64,8951,840591,375.94,1244,656232,320.14,967,20728,5.21,2920,1508788,3077,943.19,290.59,5.87,1.8,7.45,19.23
341,third,aug,2032-08-13,64,8821,842924,377.3,1252,655185,320.61,967,20748,5.23,2928,1513478,3078,945.79,291.38,5.89,1.82,7.5,19.2
342,third,aug,2032-08-20,64,8503,843186,376.22,1260,656056,320.83,967,20772,5.25,2943,1520675,3086,949.25,291.56,5.9,1.85,7.52,19.28
343,third,aug,2032-08-27,64,8447,844555,3786,1257,656873,321.24,970,20752,5.26,2951,1529718,3087,950.93,291.79,5.9,1.83,7.55,19.35
344,third,sep,2032-09-03,64,8184,844815,3786,1264,659907,322.84,970,20765,5.27,2964,1532030,3101,953.68,292.48,5.95,1.85,7.6,19.43
345,third,sep,2032-09-10,64,8120,841387,378.72,1270,665004,322.69,971,20763,5.28,2974,1537429,3110,956.25,292.76,5.96,1.86,7.6,19.49
346,third,sep,2032-09-17,64,8419,843308,379.65,1256,667361,323.62,972,20779,5.29,2979,1540415,3118,958.53,293.33,5.97,1.86,7.6,19.5
